Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,School Name,District Entity ID,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Mesa Unified District,0404970,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,666,506,351,315,23,12,414,30,177,0,10,040497001166,Robson Elementary School,4235,Mesa Unified District,35.0,2015,0,0.527027027027027,0.47297297297297297,0.03453453453453453,0.018018018018018018,0.6216216216216216,0.04504504504504504,0.26576576576576577,0.0,0.015015015015015015,0.7597597597597597,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Laveen Elementary District,0404290,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,939,753,470,469,21,42,500,286,73,4,13,040429003336,Rogers Ranch School,4276,Laveen Elementary District,26.0,2015,0,0.5005324813631523,0.4994675186368477,0.022364217252396165,0.04472843450479233,0.5324813631522897,0.3045793397231097,0.0777422790202343,0.004259850905218318,0.013844515441959531,0.8019169329073482,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yuma Elementary District,0409600,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,2-Middle,412,169,198,214,2,10,203,8,187,2,0,040960002427,Ron Watson Middle School,4499,Yuma Elementary District,32.0,2015,0,0.48058252427184467,0.5194174757281553,0.0048543689320388345,0.024271844660194174,0.49271844660194175,0.019417475728155338,0.4538834951456311,0.0048543689320388345,0.0,0.41019417475728154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Crane Elementary District,0402400,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,651,0,340,311,8,2,527,11,98,2,3,040240000036,Ronald Reagan Fundamental School,4501,Crane Elementary District,40.5,2015,0,0.522273425499232,0.47772657450076805,0.01228878648233487,0.0030721966205837174,0.8095238095238095,0.016897081413210446,0.15053763440860216,0.0030721966205837174,0.004608294930875576,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Mesa Unified District,0404970,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,1-Primary,610,465,322,288,77,27,308,61,123,0,14,040497000413,Roosevelt Elementary School,4235,Mesa Unified District,30.0,2015,0,0.5278688524590164,0.4721311475409836,0.12622950819672132,0.04426229508196721,0.5049180327868853,0.1,0.20163934426229507,0.0,0.022950819672131147,0.7622950819672131,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yuma Elementary District,0409600,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,336,0,158,178,9,0,300,2,25,0,0,040960000995,Roosevelt School,4499,Yuma Elementary District,27.0,2015,0,0.47023809523809523,0.5297619047619048,0.026785714285714284,0.0,0.8928571428571429,0.005952380952380952,0.0744047619047619,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,685,480,352,333,57,2,568,15,33,0,10,040880001506,Roskruge Bilingual Magnet Middle School,4403,Tucson Unified District,22.5,2015,0,0.5138686131386861,0.48613138686131385,0.08321167883211679,0.00291970802919708,0.8291970802919708,0.021897810218978103,0.04817518248175182,0.0,0.014598540145985401,0.7007299270072993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Red Mesa Unified District,0406870,APACHE COUNTY,04001,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,127,97,62,65,127,0,0,0,0,0,0,040687000143,Round Rock Elementary School,4159,Red Mesa Unified District,8.5,2015,0,0.4881889763779528,0.5118110236220472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7637795275590551,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Round Valley Unified District,0407130,APACHE COUNTY,04001,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0401,Yes participating without using any Provision or the CEO,1-Primary,556,316,291,265,32,0,129,4,384,0,7,040713001484,Round Valley Elementary School,4155,Round Valley Unified District,33.5,2015,0,0.5233812949640287,0.4766187050359712,0.05755395683453238,0.0,0.23201438848920863,0.007194244604316547,0.6906474820143885,0.0,0.012589928057553957,0.5683453237410072,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Round Valley Unified District,0407130,APACHE COUNTY,04001,2-No,4-Title I schoolwide eligible school-No program,0401,Yes participating without using any Provision or the CEO,3-High,410,186,201,209,21,3,101,4,278,3,0,040713001044,Round Valley High School,4155,Round Valley Unified District,36.0,2015,0,0.4902439024390244,0.5097560975609756,0.05121951219512195,0.007317073170731708,0.24634146341463414,0.00975609756097561,0.6780487804878049,0.007317073170731708,0.0,0.45365853658536587,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Round Valley Unified District,0407130,APACHE COUNTY,04001,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0401,Yes participating without using any Provision or the CEO,2-Middle,364,208,193,171,15,1,75,1,269,1,2,040713000617,Round Valley Middle School,4155,Round Valley Unified District,32.0,2015,0,0.5302197802197802,0.4697802197802198,0.04120879120879121,0.0027472527472527475,0.20604395604395603,0.0027472527472527475,0.739010989010989,0.0027472527472527475,0.005494505494505495,0.5714285714285714,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tempe School District,0408310,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,Yes participating without using any Provision or the CEO,1-Primary,511,224,256,255,17,11,164,51,226,2,40,040831000783,Rover Elementary School,4258,Tempe School District,45.5,2015,0,0.5009784735812133,0.49902152641878667,0.033268101761252444,0.021526418786692758,0.32093933463796476,0.09980430528375733,0.44227005870841485,0.003913894324853229,0.07827788649706457,0.4383561643835616,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Washington Elementary School District,0409060,MARICOPA COUNTY,04013,1-Yes,,0409,Yes under Community Eligibility Option (CEO),2-Middle,725,0,372,353,56,17,432,76,124,4,16,040906000938,Royal Palm Middle School,4260,Washington Elementary School District,23.0,2015,1,0.5131034482758621,0.4868965517241379,0.07724137931034483,0.023448275862068966,0.5958620689655172,0.10482758620689656,0.17103448275862068,0.005517241379310344,0.022068965517241378,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chandler Unified District #80,0401870,MARICOPA COUNTY,04013,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0405,Yes participating without using any Provision or the CEO,1-Primary,660,474,344,316,11,28,360,70,174,1,16,040187001675,Rudy G Bologna Elementary,4242,Chandler Unified District #80,35.0,2015,0,0.5212121212121212,0.47878787878787876,0.016666666666666666,0.04242424242424243,0.5454545454545454,0.10606060606060606,0.2636363636363636,0.0015151515151515152,0.024242424242424242,0.7181818181818181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Safford Unified District,0407240,GRAHAM COUNTY,04009,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0401,Yes participating without using any Provision or the CEO,1-Primary,569,280,289,280,4,0,247,4,309,0,5,040724002267,Ruth Powell Elementary School,4218,Safford Unified District,42.0,2015,0,0.507908611599297,0.492091388400703,0.007029876977152899,0.0,0.43409490333919154,0.007029876977152899,0.5430579964850615,0.0,0.008787346221441126,0.492091388400703,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,3-High,1001,185,525,476,5,12,302,34,591,3,54,040880000827,Sabino High School,4403,Tucson Unified District,34.5,2015,0,0.5244755244755245,0.4755244755244755,0.004995004995004995,0.011988011988011988,0.3016983016983017,0.03396603396603397,0.5904095904095904,0.002997002997002997,0.053946053946053944,0.1848151848151848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Southern Arizona Community Academy  Inc.,0400254,PIMA COUNTY,04019,1-Yes,,0402,,,,,,,,,,,,,,040025403420,SACA Online,79000,"Southern Arizona Community Academy, Inc.",,2015,1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Sacaton Elementary District,0407200,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,284,0,158,126,262,0,16,0,2,1,3,040720000621,Sacaton Elementary,4449,Sacaton Elementary District,26.5,2015,0,0.5563380281690141,0.44366197183098594,0.9225352112676056,0.0,0.056338028169014086,0.0,0.007042253521126761,0.0035211267605633804,0.01056338028169014,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Sacaton Elementary District,0407200,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,2-Middle,220,0,112,108,209,0,9,0,0,0,2,040720001176,Sacaton Middle School,4449,Sacaton Elementary District,11.5,2015,0,0.509090909090909,0.4909090909090909,0.95,0.0,0.04090909090909091,0.0,0.0,0.0,0.00909090909090909,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa Unified School District,0404720,PINAL COUNTY,04021,1-Yes,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,505,337,254,251,91,9,185,61,136,2,21,040472002922,Saddleback Elementary School,4441,Maricopa Unified School District,30.0,2015,1,0.502970297029703,0.497029702970297,0.1801980198019802,0.01782178217821782,0.36633663366336633,0.12079207920792079,0.2693069306930693,0.0039603960396039604,0.041584158415841586,0.6673267326732674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Safford Unified District,0407240,GRAHAM COUNTY,04009,2-No,1-Title I targeted assistance eligible school-No program,0401,Yes participating without using any Provision or the CEO,3-High,893,307,432,461,3,3,464,10,408,0,5,040724000624,Safford High School,4218,Safford Unified District,12.0,2015,0,0.48376259798432253,0.5162374020156775,0.0033594624860022394,0.0033594624860022394,0.5195968645016797,0.011198208286674132,0.4568868980963046,0.0,0.005599104143337066,0.3437849944008959,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Safford Unified District,0407240,GRAHAM COUNTY,04009,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0401,Yes participating without using any Provision or the CEO,2-Middle,456,231,240,216,3,3,239,5,202,0,4,040724001029,Safford Middle School,4218,Safford Unified District,30.0,2015,0,0.5263157894736842,0.47368421052631576,0.006578947368421052,0.006578947368421052,0.5241228070175439,0.010964912280701754,0.44298245614035087,0.0,0.008771929824561403,0.506578947368421,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sage Academy  Inc.,0400748,MARICOPA COUNTY,04013,1-Yes,6-Not a Title I school,0406,Yes participating without using any Provision or the CEO,1-Primary,172,109,86,86,2,2,39,26,92,0,11,040074802870,Sage Academy,89414,"Sage Academy, Inc.",24.0,2015,1,0.5,0.5,0.011627906976744186,0.011627906976744186,0.22674418604651161,0.1511627906976744,0.5348837209302325,0.0,0.06395348837209303,0.6337209302325582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Casa Grande Elementary District,0401710,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,516,460,274,242,40,1,361,20,71,0,23,040171000112,Saguaro Elementary School,4446,Casa Grande Elementary District,22.0,2015,0,0.5310077519379846,0.4689922480620155,0.07751937984496124,0.001937984496124031,0.6996124031007752,0.03875968992248062,0.1375968992248062,0.0,0.044573643410852716,0.8914728682170543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Scottsdale Unified District,0407570,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0406,Yes participating without using any Provision or the CEO,3-High,1316,305,694,622,40,56,255,44,908,2,11,040757000659,Saguaro High School,4240,Scottsdale Unified District,32.5,2015,0,0.5273556231003039,0.4726443768996961,0.030395136778115502,0.0425531914893617,0.19376899696048633,0.03343465045592705,0.6899696048632219,0.001519756838905775,0.008358662613981762,0.2317629179331307,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sahuarita Unified District,0407300,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,3-High,864,278,429,435,17,9,501,28,299,1,9,040730000626,Sahuarita High School,4411,Sahuarita Unified District,25.0,2015,0,0.4965277777777778,0.5034722222222222,0.019675925925925927,0.010416666666666666,0.5798611111111112,0.032407407407407406,0.3460648148148148,0.0011574074074074073,0.010416666666666666,0.32175925925925924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Sahuarita Unified District,0407300,PIMA COUNTY,04019,2-No,2-Title I targeted assistance school,0402,No,1-Primary,624,,318,306,9,5,278,10,306,2,14,040730002196,Sahuarita Intermediate School,4411,Sahuarita Unified District,45.5,2015,0,0.5096153846153846,0.49038461538461536,0.014423076923076924,0.008012820512820512,0.44551282051282054,0.016025641025641024,0.49038461538461536,0.003205128205128205,0.022435897435897436,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Sahuarita Unified District,0407300,PIMA COUNTY,04019,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0402,No,2-Middle,651,,325,326,4,10,365,15,245,1,11,040730000627,Sahuarita Middle School,4411,Sahuarita Unified District,35.0,2015,0,0.49923195084485406,0.500768049155146,0.006144393241167435,0.015360983102918587,0.5606758832565284,0.02304147465437788,0.3763440860215054,0.0015360983102918587,0.016897081413210446,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,4-Title I schoolwide eligible school-No program,0402,Yes participating without using any Provision or the CEO,3-High,1714,660,869,845,14,29,673,96,797,8,97,040880001447,Sahuaro High School,4403,Tucson Unified District,16.5,2015,0,0.5070011668611435,0.49299883313885645,0.008168028004667444,0.01691948658109685,0.3926487747957993,0.056009334889148193,0.46499416569428237,0.004667444574095682,0.056592765460910154,0.38506417736289383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Peoria Unified School District,0406250,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,1-Primary,597,388,311,286,10,18,245,58,243,9,14,040625001380,Sahuaro Ranch Elementary School,4237,Peoria Unified School District,32.5,2015,0,0.5209380234505863,0.47906197654941374,0.01675041876046901,0.03015075376884422,0.4103852596314908,0.09715242881072027,0.40703517587939697,0.01507537688442211,0.023450586264656615,0.6499162479061976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Washington Elementary School District,0409060,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0406,Yes under Community Eligibility Option (CEO),1-Primary,599,0,321,278,21,16,266,52,220,5,19,040906000939,Sahuaro School,4260,Washington Elementary School District,34.5,2015,0,0.5358931552587646,0.46410684474123537,0.035058430717863104,0.02671118530884808,0.44407345575959933,0.08681135225375626,0.3672787979966611,0.008347245409015025,0.03171953255425709,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Crane Elementary District,0402400,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,504,0,253,251,11,4,449,4,35,0,1,040240002425,Salida Del Sol Elementary,4501,Crane Elementary District,38.5,2015,0,0.501984126984127,0.498015873015873,0.021825396825396824,0.007936507936507936,0.8908730158730159,0.007936507936507936,0.06944444444444445,0.0,0.001984126984126984,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Mesa Unified District,0404970,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,620,424,323,297,26,8,295,38,240,0,13,040497000394,Salk Elementary School,4235,Mesa Unified District,25.0,2015,0,0.5209677419354839,0.4790322580645161,0.041935483870967745,0.012903225806451613,0.47580645161290325,0.06129032258064516,0.3870967741935484,0.0,0.020967741935483872,0.6838709677419355,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Salome Consolidated Elementary District,0400005,LA PAZ COUNTY,04012,2-No,5-Title I schoolwide school,0404,Yes under Provision 3,1-Primary,110,0,62,48,0,1,79,2,27,0,1,040000500629,Salome Elementary School,4514,Salome Consolidated Elementary District,13.0,2015,0,0.5636363636363636,0.43636363636363634,0.0,0.00909090909090909,0.7181818181818181,0.01818181818181818,0.24545454545454545,0.0,0.00909090909090909,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bicentennial Union High School District,0401160,LA PAZ COUNTY,04012,2-No,1-Title I targeted assistance eligible school-No program,0404,Yes under Provision 2,3-High,104,0,48,56,4,1,61,1,33,0,4,040116000062,Salome High School,4515,Bicentennial Union High School District,22.0,2015,0,0.46153846153846156,0.5384615384615384,0.038461538461538464,0.009615384615384616,0.5865384615384616,0.009615384615384616,0.3173076923076923,0.0,0.038461538461538464,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Salt River Pima-Maricopa  Community Schools,0400047,MARICOPA COUNTY,04013,1-Yes,,0406,Yes participating without using any Provision or the CEO,3-High,51,9,26,25,47,0,4,0,0,0,0,040004703031,Salt River Accelerated Learning Academy,4320,Salt River Pima-Maricopa  Community Schools,4.0,2015,1,0.5098039215686274,0.49019607843137253,0.9215686274509803,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.17647058823529413,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,1-Primary,359,106,178,181,3,17,154,12,148,0,25,040880000887,Sam Hughes Elementary,4403,Tucson Unified District,66.5,2015,0,0.4958217270194986,0.5041782729805014,0.008356545961002786,0.04735376044568245,0.42896935933147634,0.033426183844011144,0.41225626740947074,0.0,0.06963788300835655,0.29526462395543174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Santa Cruz Valley Unified District,0407520,SANTA CRUZ COUNTY,04023,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,567,0,275,292,0,2,528,1,34,0,2,040752000637,San Cayetano Elementary School,4458,Santa Cruz Valley Unified District,43.5,2015,0,0.48500881834215165,0.5149911816578483,0.0,0.003527336860670194,0.9312169312169312,0.001763668430335097,0.059964726631393295,0.0,0.003527336860670194,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
San Fernando Elementary District,0407380,PIMA COUNTY,04019,2-No,6-Not a Title I school,0403,No,1-Primary,27,,11,16,0,0,26,0,1,0,0,040738000630,San Fernando Elementary School,4414,San Fernando Elementary District,,2015,0,0.4074074074074074,0.5925925925925926,0.0,0.0,0.9629629629629629,0.0,0.037037037037037035,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Yuma Union High School District,0409630,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,3-High,2644,0,1342,1302,0,2,2638,0,4,0,0,040963003076,San Luis High School,4507,Yuma Union High School District,14.5,2015,0,0.5075642965204236,0.4924357034795764,0.0,0.0007564296520423601,0.9977307110438729,0.0,0.0015128593040847202,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Gadsden Elementary District,0403240,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,2-Middle,729,37,389,340,0,1,725,0,3,0,0,040324001101,San Luis Middle School,4505,Gadsden Elementary District,22.5,2015,0,0.53360768175583,0.4663923182441701,0.0,0.0013717421124828531,0.9945130315500685,0.0,0.00411522633744856,0.0,0.0,0.05075445816186557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Mammoth-San Manuel Unified District,0404570,PINAL COUNTY,04021,2-No,4-Title I schoolwide eligible school-No program,0401,Yes participating without using any Provision or the CEO,3-High,274,170,146,128,1,0,217,0,55,1,0,040457000366,San Manuel High School,4439,Mammoth-San Manuel Unified District,15.0,2015,0,0.5328467153284672,0.46715328467153283,0.0036496350364963502,0.0,0.791970802919708,0.0,0.20072992700729927,0.0036496350364963502,0.0,0.6204379562043796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Chandler Unified District #80,0401870,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,1-Primary,532,502,280,252,8,12,441,30,32,4,5,040187000125,San Marcos Elementary School,4242,Chandler Unified District #80,33.5,2015,0,0.5263157894736842,0.47368421052631576,0.015037593984962405,0.022556390977443608,0.8289473684210527,0.05639097744360902,0.06015037593984962,0.007518796992481203,0.009398496240601503,0.943609022556391,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
San Simon Unified District,0407430,COCHISE COUNTY,04003,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0402,Yes participating without using any Provision or the CEO,4-Other,137,82,74,63,3,0,71,0,63,0,0,040743000631,San Simon School,4172,San Simon Unified District,28.5,2015,0,0.5401459854014599,0.45985401459854014,0.021897810218978103,0.0,0.5182481751824818,0.0,0.45985401459854014,0.0,0.0,0.5985401459854015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
San Tan Montessori School  Inc.,0400775,MARICOPA COUNTY,04013,1-Yes,2-Title I targeted assistance school,0405,No,4-Other,486,,255,231,1,27,80,14,331,2,31,040077502916,San Tan Charter School,89798,"San Tan Montessori School, Inc.",50.5,2015,1,0.5246913580246914,0.47530864197530864,0.00205761316872428,0.05555555555555555,0.1646090534979424,0.02880658436213992,0.6810699588477366,0.00411522633744856,0.06378600823045268,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Higley Unified School District,0403780,MARICOPA COUNTY,04013,2-No,2-Title I targeted assistance school,0405,Yes participating without using any Provision or the CEO,1-Primary,654,182,349,305,6,29,144,26,420,1,28,040378002118,San Tan Elementary,4248,Higley Unified School District,62.0,2015,0,0.5336391437308868,0.46636085626911317,0.009174311926605505,0.04434250764525994,0.22018348623853212,0.039755351681957186,0.6422018348623854,0.0015290519877675841,0.04281345565749235,0.2782874617737003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chandler Unified District #80,0401870,MARICOPA COUNTY,04013,2-No,4-Title I schoolwide eligible school-No program,0405,Yes participating without using any Provision or the CEO,1-Primary,738,409,382,356,20,28,341,72,249,0,28,040187000013,Sanborn Elementary School,4242,Chandler Unified District #80,29.0,2015,0,0.5176151761517616,0.4823848238482385,0.02710027100271003,0.037940379403794036,0.462059620596206,0.0975609756097561,0.33739837398373984,0.0,0.037940379403794036,0.55420054200542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sanders Unified District,0406740,APACHE COUNTY,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),1-Primary,293,0,152,141,282,0,3,0,5,0,3,040674000572,Sanders Elementary School,4156,Sanders Unified District,11.0,2015,0,0.5187713310580204,0.4812286689419795,0.962457337883959,0.0,0.010238907849829351,0.0,0.017064846416382253,0.0,0.010238907849829351,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sanders Unified District,0406740,APACHE COUNTY,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),2-Middle,194,0,105,89,190,0,0,0,3,0,1,040674001043,Sanders Middle School,4156,Sanders Unified District,7.0,2015,0,0.5412371134020618,0.4587628865979381,0.979381443298969,0.0,0.0,0.0,0.015463917525773196,0.0,0.005154639175257732,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Paradise Valley Unified District,0405930,MARICOPA COUNTY,04013,1-Yes,,0406,Yes participating without using any Provision or the CEO,1-Primary,479,48,233,246,4,25,69,8,348,0,25,040593001081,Sandpiper Elementary School,4241,Paradise Valley Unified District,55.0,2015,1,0.48643006263048016,0.5135699373695198,0.008350730688935281,0.05219206680584551,0.1440501043841336,0.016701461377870562,0.7265135699373695,0.0,0.05219206680584551,0.10020876826722339,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
