State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,National School Lunch Program,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,Gadsden Elementary District,"=""0403240""",Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Elementary,690,613,357,333,"=""0""","=""0""",688,1,1,"=""0""","=""0""",20.00,34.50,Yes under Provision 2,"=""040324003116""",Desert View Elementary,4505,Gadsden Elementary District,40,English Language Arts
Arizona,Gadsden Elementary District,"=""0403240""",Yuma County,"=""04027""",2-No,5-Title I schoolwide school,"=""0403""",Elementary,690,613,357,333,"=""0""","=""0""",688,1,1,"=""0""","=""0""",20.00,34.50,Yes under Provision 2,"=""040324003116""",Desert View Elementary,4505,Gadsden Elementary District,46,Math
Arizona,Page Unified District,"=""0405820""",Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,712,476,362,350,522,1,43,"=""0""",108,"=""0""",38,41.00,17.37,Yes under Community Eligibility Option (CEO),"=""040582001078""",Desert View Elementary Intermediate,4196,Page Unified District,25,English Language Arts
Arizona,Page Unified District,"=""0405820""",Coconino County,"=""04005""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,712,476,362,350,522,1,43,"=""0""",108,"=""0""",38,41.00,17.37,Yes under Community Eligibility Option (CEO),"=""040582001078""",Desert View Elementary Intermediate,4196,Page Unified District,32,Math
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Elementary,402,361,221,181,13,7,278,35,58,"=""0""",11,34.15,11.77,Yes under Community Eligibility Option (CEO),"=""040906000923""",Desert View Elementary School,4260,Washington Elementary School District,29,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Elementary,402,361,221,181,13,7,278,35,58,"=""0""",11,34.15,11.77,Yes under Community Eligibility Option (CEO),"=""040906000923""",Desert View Elementary School,4260,Washington Elementary School District,23,Math
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",High,2037,1527,999,1038,73,19,1749,70,114,1,11,95.60,21.31,Yes participating without using any Provision or the CEO,"=""040817001438""",Desert View High School,4407,Sunnyside Unified District,21,English Language Arts
Arizona,Sunnyside Unified District,"=""0408170""",Pima County,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",High,2037,1527,999,1038,73,19,1749,70,114,1,11,95.60,21.31,Yes participating without using any Provision or the CEO,"=""040817001438""",Desert View High School,4407,Sunnyside Unified District,21,Math
Arizona,Apache Junction Unified District,"=""0400790""",Pinal County,"=""04021""",2-No,6-Not a Title I school,"=""0404""",Elementary,714,463,398,316,5,2,208,10,456,7,26,36.83,19.39,Yes participating without using any Provision or the CEO,"=""040079001461""",Desert Vista Elementary School,4443,Apache Junction Unified District,32,English Language Arts
Arizona,Apache Junction Unified District,"=""0400790""",Pinal County,"=""04021""",2-No,6-Not a Title I school,"=""0404""",Elementary,714,463,398,316,5,2,208,10,456,7,26,36.83,19.39,Yes participating without using any Provision or the CEO,"=""040079001461""",Desert Vista Elementary School,4443,Apache Junction Unified District,39,Math
Arizona,Tempe Union High School District,"=""0408340""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",High,2978,327,1492,1486,45,237,540,185,1819,7,145,126.06,23.62,Yes participating without using any Provision or the CEO,"=""040834000680""",Desert Vista High School,4287,Tempe Union High School District,53,English Language Arts
Arizona,Tempe Union High School District,"=""0408340""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",High,2978,327,1492,1486,45,237,540,185,1819,7,145,126.06,23.62,Yes participating without using any Provision or the CEO,"=""040834000680""",Desert Vista High School,4287,Tempe Union High School District,55,Math
Arizona,Casa Grande Elementary District,"=""0401710""",Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,534,325,270,264,13,6,282,12,192,"=""0""",29,22.50,23.73,Yes participating without using any Provision or the CEO,"=""040171002574""",Desert Willow Elementary School,4446,Casa Grande Elementary District,52,English Language Arts
Arizona,Casa Grande Elementary District,"=""0401710""",Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,534,325,270,264,13,6,282,12,192,"=""0""",29,22.50,23.73,Yes participating without using any Provision or the CEO,"=""040171002574""",Desert Willow Elementary School,4446,Casa Grande Elementary District,49,Math
Arizona,Kingman Unified School District,"=""0400295""",Mohave County,"=""04015""",2-No,6-Not a Title I school,"=""0404""",Elementary,448,358,230,218,14,3,118,9,287,2,15,22.20,20.18,Yes participating without using any Provision or the CEO,"=""040029503234""",Desert Willow Elementary School,79598,Kingman Unified School District,37,English Language Arts
Arizona,Kingman Unified School District,"=""0400295""",Mohave County,"=""04015""",2-No,6-Not a Title I school,"=""0404""",Elementary,448,358,230,218,14,3,118,9,287,2,15,22.20,20.18,Yes participating without using any Provision or the CEO,"=""040029503234""",Desert Willow Elementary School,79598,Kingman Unified School District,42,Math
Arizona,Vail Unified School District,"=""0408850""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Elementary,814,276,440,374,6,15,345,32,368,"=""0""",48,48.84,16.67,Yes participating without using any Provision or the CEO,"=""040885001003""",Desert Willow Elementary School,4413,Vail Unified School District,63,English Language Arts
Arizona,Vail Unified School District,"=""0408850""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Elementary,814,276,440,374,6,15,345,32,368,"=""0""",48,48.84,16.67,Yes participating without using any Provision or the CEO,"=""040885001003""",Desert Willow Elementary School,4413,Vail Unified School District,72,Math
Arizona,Cave Creek Unified District,"=""0400001""",Maricopa County,"=""04013""",2-No,–,"=""0406""",Elementary,626,31,306,320,5,17,81,7,500,"=""0""",16,28.20,22.20,Yes participating without using any Provision or the CEO,"=""040000101872""",Desert Willow Elementary School,4244,Cave Creek Unified District,64,English Language Arts
Arizona,Cave Creek Unified District,"=""0400001""",Maricopa County,"=""04013""",2-No,–,"=""0406""",Elementary,626,31,306,320,5,17,81,7,500,"=""0""",16,28.20,22.20,Yes participating without using any Provision or the CEO,"=""040000101872""",Desert Willow Elementary School,4244,Cave Creek Unified District,63,Math
Arizona,Maricopa Unified School District,"=""0404720""",Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Middle,648,349,333,315,23,23,242,85,238,5,32,30.10,21.53,Yes participating without using any Provision or the CEO,"=""040472002914""",Desert Wind Middle School,4441,Maricopa Unified School District,33,English Language Arts
Arizona,Maricopa Unified School District,"=""0404720""",Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0401""",Middle,648,349,333,315,23,23,242,85,238,5,32,30.10,21.53,Yes participating without using any Provision or the CEO,"=""040472002914""",Desert Wind Middle School,4441,Maricopa Unified School District,25,Math
Arizona,Destiny School  Inc.,"=""0400339""",Gila County,"=""04007""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0401""",Elementary,305,194,148,157,115,3,66,2,110,1,8,–,†,Yes participating without using any Provision or the CEO,"=""040033901939""",Destiny School,6258,"Destiny School, Inc.",50,English Language Arts
Arizona,Destiny School  Inc.,"=""0400339""",Gila County,"=""04007""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0401""",Elementary,305,194,148,157,115,3,66,2,110,1,8,–,†,Yes participating without using any Provision or the CEO,"=""040033901939""",Destiny School,6258,"Destiny School, Inc.",66,Math
Arizona,Bullhead City School District,"=""0401500""",Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Elementary,555,365,263,292,8,5,189,23,310,1,19,23.50,23.62,Yes under Community Eligibility Option (CEO),"=""040150001528""",Diamondback Elementary School,4378,Bullhead City School District,36,English Language Arts
Arizona,Bullhead City School District,"=""0401500""",Mohave County,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Elementary,555,365,263,292,8,5,189,23,310,1,19,23.50,23.62,Yes under Community Eligibility Option (CEO),"=""040150001528""",Diamondback Elementary School,4378,Bullhead City School District,42,Math
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Elementary,481,394,255,226,5,19,217,72,131,6,31,29.50,16.31,Yes participating without using any Provision or the CEO,"=""040880000836""",Dietz K-8 School,4403,Tucson Unified District,19,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Elementary,481,394,255,226,5,19,217,72,131,6,31,29.50,16.31,Yes participating without using any Provision or the CEO,"=""040880000836""",Dietz K-8 School,4403,Tucson Unified District,13,Math
Arizona,Discovery Plus Academy,"=""0400141""",Graham County,"=""04009""",1-Yes,6-Not a Title I school,"=""0401""",Elementary,116,45,58,58,"=""0""","=""0""",18,"=""0""",97,"=""0""",1,–,†,Yes participating without using any Provision or the CEO,"=""040014101657""",Discovery Plus Academy,6357,Discovery Plus Academy,54,English Language Arts
Arizona,Discovery Plus Academy,"=""0400141""",Graham County,"=""04009""",1-Yes,6-Not a Title I school,"=""0401""",Elementary,116,45,58,58,"=""0""","=""0""",18,"=""0""",97,"=""0""",1,–,†,Yes participating without using any Provision or the CEO,"=""040014101657""",Discovery Plus Academy,6357,Discovery Plus Academy,47,Math
Arizona,Glendale Elementary District,"=""0403420""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0407""",Elementary,704,605,320,384,7,20,508,73,77,2,17,34.50,20.41,Yes participating without using any Provision or the CEO,"=""040342000058""",Discovery School,4271,Glendale Elementary District,33,English Language Arts
Arizona,Glendale Elementary District,"=""0403420""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0407""",Elementary,704,605,320,384,7,20,508,73,77,2,17,34.50,20.41,Yes participating without using any Provision or the CEO,"=""040342000058""",Discovery School,4271,Glendale Elementary District,36,Math
Arizona,Ball Charter Schools (Dobson),"=""0400184""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0409""",Elementary,426,165,207,219,19,11,112,45,196,7,36,–,†,Yes participating without using any Provision or the CEO,"=""040018401713""","Dobson Academy, The - A Ball Charter School",79204,Ball Charter Schools (Dobson),55,English Language Arts
Arizona,Ball Charter Schools (Dobson),"=""0400184""",Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0409""",Elementary,426,165,207,219,19,11,112,45,196,7,36,–,†,Yes participating without using any Provision or the CEO,"=""040018401713""","Dobson Academy, The - A Ball Charter School",79204,Ball Charter Schools (Dobson),51,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",High,2364,1394,1193,1171,127,64,1145,179,809,13,27,117.80,20.07,Yes participating without using any Provision or the CEO,"=""040497001132""",Dobson High School,4235,Mesa Unified District,27,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0409""",High,2364,1394,1193,1171,127,64,1145,179,809,13,27,117.80,20.07,Yes participating without using any Provision or the CEO,"=""040497001132""",Dobson High School,4235,Mesa Unified District,24,Math
Arizona,Glendale Elementary District,"=""0403420""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0407""",Middle,891,845,438,453,7,3,742,80,48,"=""0""",11,38.00,23.45,Yes under Community Eligibility Option (CEO),"=""040342000270""",Don Mensendick School,4271,Glendale Elementary District,20,English Language Arts
Arizona,Glendale Elementary District,"=""0403420""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0407""",Middle,891,845,438,453,7,3,742,80,48,"=""0""",11,38.00,23.45,Yes under Community Eligibility Option (CEO),"=""040342000270""",Don Mensendick School,4271,Glendale Elementary District,22,Math
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Middle,696,500,366,330,26,23,317,94,170,24,42,39.02,17.84,Yes participating without using any Provision or the CEO,"=""040880000837""",Doolen Middle School,4403,Tucson Unified District,31,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0402""",Middle,696,500,366,330,26,23,317,94,170,24,42,39.02,17.84,Yes participating without using any Provision or the CEO,"=""040880000837""",Doolen Middle School,4403,Tucson Unified District,34,Math
Arizona,Safford Unified District,"=""0407240""",Graham County,"=""04009""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,631,346,339,292,3,1,366,4,250,"=""0""",7,33.00,19.12,Yes participating without using any Provision or the CEO,"=""040724000623""",Dorothy Stinson School,4218,Safford Unified District,43,English Language Arts
Arizona,Safford Unified District,"=""0407240""",Graham County,"=""04009""",2-No,5-Title I schoolwide school,"=""0401""",Elementary,631,346,339,292,3,1,366,4,250,"=""0""",7,33.00,19.12,Yes participating without using any Provision or the CEO,"=""040724000623""",Dorothy Stinson School,4218,Safford Unified District,53,Math
Arizona,Union Elementary District,"=""0408820""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0403""",Elementary,721,612,373,348,23,7,532,104,47,"=""0""",8,34.00,21.21,Yes under Provision 2,"=""040882002794""",Dos Rios Elementary,4277,Union Elementary District,32,English Language Arts
Arizona,Union Elementary District,"=""0408820""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0403""",Elementary,721,612,373,348,23,7,532,104,47,"=""0""",8,34.00,21.21,Yes under Provision 2,"=""040882002794""",Dos Rios Elementary,4277,Union Elementary District,25,Math
Arizona,Double Adobe Elementary District,"=""0402490""",Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Elementary,44,–,24,20,"=""0""","=""0""",5,"=""0""",39,"=""0""","=""0""",4.00,11.00,No,"=""040249000183""",Double Adobe Elementary School,4179,Double Adobe Elementary District,53,English Language Arts
Arizona,Double Adobe Elementary District,"=""0402490""",Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Elementary,44,–,24,20,"=""0""","=""0""",5,"=""0""",39,"=""0""","=""0""",4.00,11.00,No,"=""040249000183""",Double Adobe Elementary School,4179,Double Adobe Elementary District,37,Math
