State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,No,Other,Mesa Unified District (4235),404970.0,567,–,297,270,2,13,89,14,430,0,19,10.71,52.94,"=""040497001188""",4235,Eagleridge Enrichment Program,Mesa Unified District,43,English Language Arts
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,409.0,No,Other,Mesa Unified District (4235),404970.0,567,–,297,270,2,13,89,14,430,0,19,10.71,52.94,"=""040497001188""",4235,Eagleridge Enrichment Program,Mesa Unified District,21,Mathematics
Arizona,Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,409.0,Yes participating without using any Provision or the CEO,High,Mesa Unified District (4235),404970.0,257,69,137,120,25,0,197,12,20,2,1,18.53,13.87,"=""040497001831""",4235,East Valley Academy,Mesa Unified District,*,English Language Arts
Arizona,Maricopa County,4013.0,2-No,4-Title I schoolwide eligible school-No program,409.0,Yes participating without using any Provision or the CEO,High,Mesa Unified District (4235),404970.0,257,69,137,120,25,0,197,12,20,2,1,18.53,13.87,"=""040497001831""",4235,East Valley Academy,Mesa Unified District,*,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,405.0,No,High,Legacy Education Group (87349),400423.0,169,–,102,67,6,0,85,14,59,0,5,–,–,"=""040042302525""",87349,East Valley High School,Legacy Education Group,7,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,405.0,No,High,Legacy Education Group (87349),400423.0,169,–,102,67,6,0,85,14,59,0,5,–,–,"=""040042302525""",87349,East Valley High School,Legacy Education Group,4,Mathematics
ARIZONA,Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,High,Queen Creek Unified District (4245),406810.0,1771,95,906,865,8,63,374,100,1127,5,94,76.81,23.06,"=""040681003606""",4245,Eastmark High School,Queen Creek Unified District,45,English Language Arts
ARIZONA,Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,High,Queen Creek Unified District (4245),406810.0,1771,95,906,865,8,63,374,100,1127,5,94,76.81,23.06,"=""040681003606""",4245,Eastmark High School,Queen Creek Unified District,40,Mathematics
Arizona,Pima County,4019.0,1-Yes,6-Not a Title I school,402.0,No,High,Eastpointe High School Inc. (78833),400261.0,211,–,101,110,2,1,111,20,53,0,24,–,–,"=""040026101916""",78833,Eastpointe High School,"Eastpointe High School, Inc.",3,English Language Arts
Arizona,Pima County,4019.0,1-Yes,6-Not a Title I school,402.0,No,High,Eastpointe High School Inc. (78833),400261.0,211,–,101,110,2,1,111,20,53,0,24,–,–,"=""040026101916""",78833,Eastpointe High School,"Eastpointe High School, Inc.",2,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,Elementary,Scottsdale Unified District (4240),407570.0,328,75,157,171,10,5,154,19,131,0,9,28.80,11.39,"=""040757001561""",4240,Echo Canyon K-8,Scottsdale Unified District,45,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,Elementary,Scottsdale Unified District (4240),407570.0,328,75,157,171,10,5,154,19,131,0,9,28.80,11.39,"=""040757001561""",4240,Echo Canyon K-8,Scottsdale Unified District,34,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes participating without using any Provision or the CEO,Middle,Paradise Valley Unified District (4241),405930.0,377,135,195,182,16,7,202,58,78,0,16,23.35,16.15,"=""040593002343""",4241,Echo Mountain Intermediate School,Paradise Valley Unified District,*,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes participating without using any Provision or the CEO,Middle,Paradise Valley Unified District (4241),405930.0,377,135,195,182,16,7,202,58,78,0,16,23.35,16.15,"=""040593002343""",4241,Echo Mountain Intermediate School,Paradise Valley Unified District,15,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes participating without using any Provision or the CEO,Elementary,Paradise Valley Unified District (4241),405930.0,533,210,270,263,13,7,327,61,86,2,37,37.75,14.12,"=""040593001083""",4241,Echo Mountain Primary School,Paradise Valley Unified District,29,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes participating without using any Provision or the CEO,Elementary,Paradise Valley Unified District (4241),405930.0,533,210,270,263,13,7,327,61,86,2,37,37.75,14.12,"=""040593001083""",4241,Echo Mountain Primary School,Paradise Valley Unified District,22,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Roosevelt Elementary District (4279),407080.0,490,443,266,224,5,3,386,73,17,0,6,55.00,8.91,"=""040708001879""",4279,Ed & Verma Pastor Elementary School,Roosevelt Elementary District,17,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Roosevelt Elementary District (4279),407080.0,490,443,266,224,5,3,386,73,17,0,6,55.00,8.91,"=""040708001879""",4279,Ed & Verma Pastor Elementary School,Roosevelt Elementary District,11,Mathematics
Arizona,Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,Elementary,Gadsden Elementary District (4505),403240.0,570,269,289,281,0,1,569,0,0,0,0,21.00,27.14,"=""040324002389""",4505,Ed Pastor Elementary 4,Gadsden Elementary District,30,English Language Arts
Arizona,Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,Elementary,Gadsden Elementary District (4505),403240.0,570,269,289,281,0,1,569,0,0,0,0,21.00,27.14,"=""040324002389""",4505,Ed Pastor Elementary 4,Gadsden Elementary District,28,Mathematics
Arizona,Pima County,4019.0,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,402.0,No,High,Edge School Inc. The (4421),400078.0,93,–,39,54,8,0,58,4,17,1,5,–,–,"=""040007801006""",4421,Edge High School - Himmel Park,"Edge School, Inc., The",13,English Language Arts
Arizona,Pima County,4019.0,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,402.0,No,High,Edge School Inc. The (4421),400078.0,93,–,39,54,8,0,58,4,17,1,5,–,–,"=""040007801006""",4421,Edge High School - Himmel Park,"Edge School, Inc., The",12,Mathematics
Arizona,Pima County,4019.0,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,402.0,No,High,Edge School Inc. The (4421),400078.0,59,–,30,29,1,0,20,1,35,0,2,–,–,"=""040007802386""",4421,EDGE High School - Northwest,"Edge School, Inc., The",20,English Language Arts
Arizona,Pima County,4019.0,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,402.0,No,High,Edge School Inc. The (4421),400078.0,59,–,30,29,1,0,20,1,35,0,2,–,–,"=""040007802386""",4421,EDGE High School - Northwest,"Edge School, Inc., The",*,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,Elementary,Mesa Unified District (4235),404970.0,589,208,310,279,39,2,361,20,144,2,21,33.83,17.41,"=""040497000382""",4235,Edison Elementary School,Mesa Unified District,25,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,Elementary,Mesa Unified District (4235),404970.0,589,208,310,279,39,2,361,20,144,2,21,33.83,17.41,"=""040497000382""",4235,Edison Elementary School,Mesa Unified District,20,Mathematics
ARIZONA,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Edison Project (743644),400978.0,248,121,142,106,1,5,145,15,69,0,13,–,–,"=""040097803585""",743644,Edison School of Innovation,Edison Project,45,English Language Arts
ARIZONA,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Edison Project (743644),400978.0,248,121,142,106,1,5,145,15,69,0,13,–,–,"=""040097803585""",743644,Edison School of Innovation,Edison Project,44,Mathematics
ARIZONA,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,Elementary,Edkey Inc. - Pathfinder Academy (81045),400638.0,332,19,165,167,0,9,99,11,186,2,25,–,–,"=""040063803456""",81045,Edkey Inc. - Pathfinder Academy at Eastmark,"Edkey, Inc. - Pathfinder Academy",62,English Language Arts
ARIZONA,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,Elementary,Edkey Inc. - Pathfinder Academy (81045),400638.0,332,19,165,167,0,9,99,11,186,2,25,–,–,"=""040063803456""",81045,Edkey Inc. - Pathfinder Academy at Eastmark,"Edkey, Inc. - Pathfinder Academy",52,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,409.0,Yes under Community Eligibility Option (CEO),Other,Edkey Inc. - Sequoia School for the Deaf and Hard (81050),400640.0,58,30,30,28,4,1,24,6,20,1,2,–,–,"=""040064002031""",81050,"Edkey, Inc. - Sequoia Deaf School","Edkey, Inc. - Sequoia School for the Deaf and Hard of Hearing",*,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,409.0,Yes under Community Eligibility Option (CEO),Other,Edkey Inc. - Sequoia School for the Deaf and Hard (81050),400640.0,58,30,30,28,4,1,24,6,20,1,2,–,–,"=""040064002031""",81050,"Edkey, Inc. - Sequoia Deaf School","Edkey, Inc. - Sequoia School for the Deaf and Hard of Hearing",*,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,408.0,No,High,Educational Options Foundation (90201),400816.0,459,–,227,232,29,5,166,17,218,4,20,–,–,"=""040081603219""",90201,EdOptions HS Learning Center,Educational Options Foundation,11,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,408.0,No,High,Educational Options Foundation (90201),400816.0,459,–,227,232,29,5,166,17,218,4,20,–,–,"=""040081603219""",90201,EdOptions HS Learning Center,Educational Options Foundation,8,Mathematics
Arizona,Santa Cruz County,4023.0,1-Yes,5-Title I schoolwide school,403.0,No,High,Educational Options Foundation (90201),400816.0,79,–,50,29,0,0,79,0,0,0,0,–,–,"=""040081602998""",90201,EdOptions Preparatory Academy,Educational Options Foundation,*,English Language Arts
Arizona,Santa Cruz County,4023.0,1-Yes,5-Title I schoolwide school,403.0,No,High,Educational Options Foundation (90201),400816.0,79,–,50,29,0,0,79,0,0,0,0,–,–,"=""040081602998""",90201,EdOptions Preparatory Academy,Educational Options Foundation,*,Mathematics
Arizona,Yuma County,4027.0,1-Yes,6-Not a Title I school,403.0,Yes under Community Eligibility Option (CEO),High,Yuma Private Industry Council Inc. (4509),400095.0,114,104,65,49,0,0,99,0,12,2,1,–,–,"=""040009501114""",4509,Educational Opportunity Center,"Yuma Private Industry Council, Inc.",*,English Language Arts
Arizona,Yuma County,4027.0,1-Yes,6-Not a Title I school,403.0,Yes under Community Eligibility Option (CEO),High,Yuma Private Industry Council Inc. (4509),400095.0,114,104,65,49,0,0,99,0,12,2,1,–,–,"=""040009501114""",4509,Educational Opportunity Center,"Yuma Private Industry Council, Inc.",*,Mathematics
ARIZONA,Pinal County,4021.0,1-Yes,6-Not a Title I school,404.0,No,Other,Eduprize Schools LLC (89412),400746.0,81,–,41,40,0,8,33,6,32,1,1,–,–,"=""040074603756""",89412,EDUPRIZE ONLINE INSTRUCTION,"Eduprize Schools, LLC",51,English Language Arts
ARIZONA,Pinal County,4021.0,1-Yes,6-Not a Title I school,404.0,No,Other,Eduprize Schools LLC (89412),400746.0,81,–,41,40,0,8,33,6,32,1,1,–,–,"=""040074603756""",89412,EDUPRIZE ONLINE INSTRUCTION,"Eduprize Schools, LLC",*,Mathematics
Arizona,Pinal County,4021.0,1-Yes,6-Not a Title I school,404.0,No,Elementary,Eduprize Schools LLC (89412),400746.0,1691,–,795,896,12,14,365,78,1206,11,5,–,–,"=""040074602864""",89412,Eduprize School,"Eduprize Schools, LLC",55,English Language Arts
Arizona,Pinal County,4021.0,1-Yes,6-Not a Title I school,404.0,No,Elementary,Eduprize Schools LLC (89412),400746.0,1691,–,795,896,12,14,365,78,1206,11,5,–,–,"=""040074602864""",89412,Eduprize School,"Eduprize Schools, LLC",39,Mathematics
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,Eduprize Schools LLC (89412),400746.0,1589,–,810,779,19,62,385,71,1017,8,27,–,–,"=""040074600717""",89412,EDUPRIZE SCHOOL Gilbert,"Eduprize Schools, LLC",59,English Language Arts
Arizona,Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,Eduprize Schools LLC (89412),400746.0,1589,–,810,779,19,62,385,71,1017,8,27,–,–,"=""040074600717""",89412,EDUPRIZE SCHOOL Gilbert,"Eduprize Schools, LLC",46,Mathematics
Arizona,La Paz County,4012.0,2-No,6-Not a Title I school,404.0,Yes under Provision 2,Elementary,Quartzsite Elementary District (4511),406780.0,131,110,71,60,3,0,59,2,67,0,0,7.50,17.47,"=""040678000573""",4511,Ehrenberg Elementary School,Quartzsite Elementary District,21,English Language Arts
Arizona,La Paz County,4012.0,2-No,6-Not a Title I school,404.0,Yes under Provision 2,Elementary,Quartzsite Elementary District (4511),406780.0,131,110,71,60,3,0,59,2,67,0,0,7.50,17.47,"=""040678000573""",4511,Ehrenberg Elementary School,Quartzsite Elementary District,*,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,Elementary,Mesa Unified District (4235),404970.0,483,180,248,235,25,0,287,75,64,9,23,35.97,13.43,"=""040497000383""",4235,Eisenhower Center for Innovation,Mesa Unified District,21,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes participating without using any Provision or the CEO,Elementary,Mesa Unified District (4235),404970.0,483,180,248,235,25,0,287,75,64,9,23,35.97,13.43,"=""040497000383""",4235,Eisenhower Center for Innovation,Mesa Unified District,11,Mathematics
Arizona,Mohave County,4015.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,High,Colorado City Unified District (4370),400021.0,251,68,136,115,7,0,0,0,243,0,1,14.00,17.93,"=""040002101276""",4370,El Capitan Public School,Colorado City Unified District,40,English Language Arts
Arizona,Mohave County,4015.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,High,Colorado City Unified District (4370),400021.0,251,68,136,115,7,0,0,0,243,0,1,14.00,17.93,"=""040002101276""",4370,El Capitan Public School,Colorado City Unified District,32,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Dysart Unified District (4243),402690.0,781,288,424,357,10,6,548,54,131,2,30,47.00,16.62,"=""040269000199""",4243,El Mirage Elementary School,Dysart Unified District,39,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Dysart Unified District (4243),402690.0,781,288,424,357,10,6,548,54,131,2,30,47.00,16.62,"=""040269000199""",4243,El Mirage Elementary School,Dysart Unified District,46,Mathematics
Arizona,Cochise County,4003.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Elfrida Elementary District (4185),402760.0,100,28,61,39,2,1,57,0,39,0,1,9.00,11.11,"=""040276000204""",4185,Elfrida Elementary School,Elfrida Elementary District,20,English Language Arts
Arizona,Cochise County,4003.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Elfrida Elementary District (4185),402760.0,100,28,61,39,2,1,57,0,39,0,1,9.00,11.11,"=""040276000204""",4185,Elfrida Elementary School,Elfrida Elementary District,19,Mathematics
Arizona,Santa Cruz County,4023.0,2-No,2-Title I targeted assistance school,403.0,Yes participating without using any Provision or the CEO,Elementary,Sonoita Elementary District (4461),407920.0,124,10,63,61,0,1,40,1,73,0,9,11.00,11.27,"=""040792000699""",4461,Elgin Elementary School,Sonoita Elementary District,50,English Language Arts
