State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,Paradise Valley Unified District,"=""0405930""",MARICOPA COUNTY,"=""04013""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,492,257,263,229,6,12,183,17,262,"=""0""",12,27.00,18.22,"=""040593001869""",Sunset Canyon School,4241,Paradise Valley Unified District,40,English Language Arts
Arizona,Paradise Valley Unified District,"=""0405930""",MARICOPA COUNTY,"=""04013""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,492,257,263,229,6,12,183,17,262,"=""0""",12,27.00,18.22,"=""040593001869""",Sunset Canyon School,4241,Paradise Valley Unified District,36,Math
ARIZONA,Peoria Unified School District,"=""0406250""",MARICOPA COUNTY,"=""04013""",2-No,–,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,831,128,403,428,5,32,115,19,636,"=""0""",24,37.33,22.26,"=""040625003441""",Sunset Heights Elementary School,4237,Peoria Unified School District,56,English Language Arts
ARIZONA,Peoria Unified School District,"=""0406250""",MARICOPA COUNTY,"=""04013""",2-No,–,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,831,128,403,428,5,32,115,19,636,"=""0""",24,37.33,22.26,"=""040625003441""",Sunset Heights Elementary School,4237,Peoria Unified School District,54,Math
Arizona,Dysart Unified District,"=""0402690""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,1214,379,616,598,10,22,281,53,788,2,58,55.00,22.07,"=""040269002481""",Sunset Hills Elementary,4243,Dysart Unified District,41,English Language Arts
Arizona,Dysart Unified District,"=""0402690""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,1214,379,616,598,10,22,281,53,788,2,58,55.00,22.07,"=""040269002481""",Sunset Hills Elementary,4243,Dysart Unified District,36,Math
Arizona,Pendergast Elementary District,"=""0406210""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,684,258,326,358,8,36,482,45,91,4,18,29.50,23.19,"=""040621002385""",Sunset Ridge Elementary School,4283,Pendergast Elementary District,34,English Language Arts
Arizona,Pendergast Elementary District,"=""0406210""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,684,258,326,358,8,36,482,45,91,4,18,29.50,23.19,"=""040621002385""",Sunset Ridge Elementary School,4283,Pendergast Elementary District,32,Math
Arizona,Washington Elementary School District,"=""0409060""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes under Community Eligibility Option (CEO),1-Primary,560,"=""0""",298,262,8,17,269,40,207,1,18,30.60,18.30,"=""040906000945""",Sunset School,4260,Washington Elementary School District,38,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes under Community Eligibility Option (CEO),1-Primary,560,"=""0""",298,262,8,17,269,40,207,1,18,30.60,18.30,"=""040906000945""",Sunset School,4260,Washington Elementary School District,30,Math
Arizona,Cartwright Elementary District,"=""0401680""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,1-Primary,701,"=""0""",369,332,1,2,604,41,47,"=""0""",6,34.31,20.43,"=""040168000105""",Sunset School,4282,Cartwright Elementary District,32,English Language Arts
Arizona,Cartwright Elementary District,"=""0401680""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Provision 2,1-Primary,701,"=""0""",369,332,1,2,604,41,47,"=""0""",6,34.31,20.43,"=""040168000105""",Sunset School,4282,Cartwright Elementary District,61,Math
Arizona,Glendale Elementary District,"=""0403420""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,949,853,489,460,27,41,636,76,142,3,24,50.50,18.79,"=""040342002493""",Sunset Vista,4271,Glendale Elementary District,18,English Language Arts
Arizona,Glendale Elementary District,"=""0403420""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,949,853,489,460,27,41,636,76,142,3,24,50.50,18.79,"=""040342002493""",Sunset Vista,4271,Glendale Elementary District,28,Math
Arizona,Gilbert Unified District,"=""0403400""",MARICOPA COUNTY,"=""04013""",2-No,2-Title I targeted assistance school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,657,3,341,316,5,12,166,17,439,2,16,40.75,16.12,"=""040340000602""",Superstition Springs Elementary,4239,Gilbert Unified District,49,English Language Arts
Arizona,Gilbert Unified District,"=""0403400""",MARICOPA COUNTY,"=""04013""",2-No,2-Title I targeted assistance school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,657,3,341,316,5,12,166,17,439,2,16,40.75,16.12,"=""040340000602""",Superstition Springs Elementary,4239,Gilbert Unified District,51,Math
Arizona,Dysart Unified District,"=""0402690""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,901,677,475,426,9,7,529,90,231,5,30,53.50,16.84,"=""040269000201""",Surprise Elementary School,4243,Dysart Unified District,26,English Language Arts
Arizona,Dysart Unified District,"=""0402690""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,901,677,475,426,9,7,529,90,231,5,30,53.50,16.84,"=""040269000201""",Surprise Elementary School,4243,Dysart Unified District,26,Math
ARIZONA,Paradise Valley Unified District,"=""0405930""",MARICOPA COUNTY,"=""04013""",2-No,–,"=""0406""",No,4-Other,154,–,109,45,3,1,69,7,69,1,4,12.00,12.83,"=""040593003431""",Sweetwater Community School,4241,Paradise Valley Unified District,8,English Language Arts
ARIZONA,Paradise Valley Unified District,"=""0405930""",MARICOPA COUNTY,"=""04013""",2-No,–,"=""0406""",No,4-Other,154,–,109,45,3,1,69,7,69,1,4,12.00,12.83,"=""040593003431""",Sweetwater Community School,4241,Paradise Valley Unified District,8,Math
Arizona,Washington Elementary School District,"=""0409060""",MARICOPA COUNTY,"=""04013""",1-Yes,–,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,515,337,278,237,11,12,204,30,244,2,12,43.45,11.85,"=""040906001117""",Sweetwater School,4260,Washington Elementary School District,46,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",MARICOPA COUNTY,"=""04013""",1-Yes,–,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,515,337,278,237,11,12,204,30,244,2,12,43.45,11.85,"=""040906001117""",Sweetwater School,4260,Washington Elementary School District,41,Math
Arizona,Vail Unified District,"=""0408850""",PIMA COUNTY,"=""04019""",2-No,2-Title I targeted assistance school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,942,196,483,459,3,9,306,34,538,"=""0""",52,48.83,19.29,"=""040885003083""",Sycamore Elementary School,4413,Vail Unified District,50,English Language Arts
Arizona,Vail Unified District,"=""0408850""",PIMA COUNTY,"=""04019""",2-No,2-Title I targeted assistance school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,942,196,483,459,3,9,306,34,538,"=""0""",52,48.83,19.29,"=""040885003083""",Sycamore Elementary School,4413,Vail Unified District,66,Math
Arizona,Roosevelt Elementary District,"=""0407080""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,516,37,283,233,12,2,416,73,6,"=""0""",7,29.00,17.79,"=""040708000582""",T G Barr School,4279,Roosevelt Elementary District,15,English Language Arts
Arizona,Roosevelt Elementary District,"=""0407080""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,516,37,283,233,12,2,416,73,6,"=""0""",7,29.00,17.79,"=""040708000582""",T G Barr School,4279,Roosevelt Elementary District,16,Math
Arizona,Chandler Unified District #80,"=""0401870""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,863,307,449,414,19,63,295,28,437,3,18,43.00,20.07,"=""040187002379""",T. Dale Hancock Elementary School,4242,Chandler Unified District #80,61,English Language Arts
Arizona,Chandler Unified District #80,"=""0401870""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,863,307,449,414,19,63,295,28,437,3,18,43.00,20.07,"=""040187002379""",T. Dale Hancock Elementary School,4242,Chandler Unified District #80,54,Math
Arizona,Mesa Unified District,"=""0404970""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,450,331,255,195,4,9,206,3,222,"=""0""",6,29.05,15.49,"=""040497000416""",Taft Elementary School,4235,Mesa Unified District,29,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,450,331,255,195,4,9,206,3,222,"=""0""",6,29.05,15.49,"=""040497000416""",Taft Elementary School,4235,Mesa Unified District,48,Math
Arizona,Tanque Verde Unified District,"=""0408280""",PIMA COUNTY,"=""04019""",1-Yes,2-Title I targeted assistance school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,650,124,332,318,13,8,153,6,449,1,20,–,–,"=""040828000761""",Tanque Verde Elementary School,4408,Tanque Verde Unified District,61,English Language Arts
Arizona,Tanque Verde Unified District,"=""0408280""",PIMA COUNTY,"=""04019""",1-Yes,2-Title I targeted assistance school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,650,124,332,318,13,8,153,6,449,1,20,–,–,"=""040828000761""",Tanque Verde Elementary School,4408,Tanque Verde Unified District,63,Math
Arizona,Tanque Verde Unified District,"=""0408280""",PIMA COUNTY,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,3-High,559,60,295,264,3,10,93,10,428,2,13,27.00,20.70,"=""040828002550""",Tanque Verde High School,4408,Tanque Verde Unified District,37,English Language Arts
Arizona,Tanque Verde Unified District,"=""0408280""",PIMA COUNTY,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,3-High,559,60,295,264,3,10,93,10,428,2,13,27.00,20.70,"=""040828002550""",Tanque Verde High School,4408,Tanque Verde Unified District,41,Math
Arizona,Saddle Mountain Unified School District,"=""0407170""",MARICOPA COUNTY,"=""04013""",1-Yes,–,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,377,184,210,167,4,3,83,32,240,"=""0""",15,–,–,"=""040717002812""",Tartesso Elementary School,4254,Saddle Mountain Unified School District,32,English Language Arts
Arizona,Saddle Mountain Unified School District,"=""0407170""",MARICOPA COUNTY,"=""04013""",1-Yes,–,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,377,184,210,167,4,3,83,32,240,"=""0""",15,–,–,"=""040717002812""",Tartesso Elementary School,4254,Saddle Mountain Unified School District,46,Math
Arizona,Scottsdale Unified District,"=""0407570""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,718,450,368,350,30,16,384,71,199,3,15,43.20,16.62,"=""040757000662""",Tavan Elementary School,4240,Scottsdale Unified District,37,English Language Arts
Arizona,Scottsdale Unified District,"=""0407570""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,1-Primary,718,450,368,350,30,16,384,71,199,3,15,43.20,16.62,"=""040757000662""",Tavan Elementary School,4240,Scottsdale Unified District,35,Math
Arizona,Snowflake Unified District,"=""0407820""",NAVAJO COUNTY,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,308,146,175,133,17,"=""0""",51,"=""0""",224,"=""0""",16,17.50,17.60,"=""040782000696""",Taylor Elementary School,4391,Snowflake Unified District,55,English Language Arts
Arizona,Snowflake Unified District,"=""0407820""",NAVAJO COUNTY,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,308,146,175,133,17,"=""0""",51,"=""0""",224,"=""0""",16,17.50,17.60,"=""040782000696""",Taylor Elementary School,4391,Snowflake Unified District,70,Math
Arizona,Prescott Unified District,"=""0406730""",YAVAPAI COUNTY,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,472,206,246,226,14,8,53,2,388,"=""0""",7,26.62,17.73,"=""040673000570""",Taylor Hicks School,4466,Prescott Unified District,41,English Language Arts
Arizona,Prescott Unified District,"=""0406730""",YAVAPAI COUNTY,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,472,206,246,226,14,8,53,2,388,"=""0""",7,26.62,17.73,"=""040673000570""",Taylor Hicks School,4466,Prescott Unified District,47,Math
Arizona,Snowflake Unified District,"=""0407820""",NAVAJO COUNTY,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,2-Middle,246,149,127,119,16,"=""0""",33,1,189,"=""0""",7,10.60,23.21,"=""040782000331""",Taylor Intermediate School,4391,Snowflake Unified District,42,English Language Arts
Arizona,Snowflake Unified District,"=""0407820""",NAVAJO COUNTY,"=""04017""",2-No,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,2-Middle,246,149,127,119,16,"=""0""",33,1,189,"=""0""",7,10.60,23.21,"=""040782000331""",Taylor Intermediate School,4391,Snowflake Unified District,49,Math
Arizona,Mesa Unified District,"=""0404970""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,2-Middle,1152,733,593,559,41,26,595,61,416,"=""0""",13,64.80,17.78,"=""040497001234""",Taylor Junior High School,4235,Mesa Unified District,20,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0405""",Yes participating without using any Provision or the CEO,2-Middle,1152,733,593,559,41,26,595,61,416,"=""0""",13,64.80,17.78,"=""040497001234""",Taylor Junior High School,4235,Mesa Unified District,20,Math
Arizona,Tucson Unified District,"=""0408800""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,4-Other,66,61,5,61,6,"=""0""",46,6,7,"=""0""",1,6.30,10.48,"=""040880001509""",Teenage Parent Program - TAPP,4403,Tucson Unified District,<2,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,4-Other,66,61,5,61,6,"=""0""",46,6,7,"=""0""",1,6.30,10.48,"=""040880001509""",Teenage Parent Program - TAPP,4403,Tucson Unified District,3,Math
Arizona,Telesis Center for Learning  Inc.,"=""0400248""",MOHAVE COUNTY,"=""04015""",1-Yes,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,376,200,195,181,2,7,106,4,244,"=""0""",13,–,–,"=""040024803089""",Telesis Preparatory,79218,"Telesis Center for Learning, Inc.",43,English Language Arts
Arizona,Telesis Center for Learning  Inc.,"=""0400248""",MOHAVE COUNTY,"=""04015""",1-Yes,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,1-Primary,376,200,195,181,2,7,106,4,244,"=""0""",13,–,–,"=""040024803089""",Telesis Preparatory,79218,"Telesis Center for Learning, Inc.",37,Math
Arizona,Telesis Center for Learning  Inc.,"=""0400248""",MOHAVE COUNTY,"=""04015""",1-Yes,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,3-High,102,39,54,48,"=""0""",1,26,"=""0""",71,1,3,–,–,"=""040024801923""",Telesis Preparatory Academy,79218,"Telesis Center for Learning, Inc.",43,English Language Arts
Arizona,Telesis Center for Learning  Inc.,"=""0400248""",MOHAVE COUNTY,"=""04015""",1-Yes,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,3-High,102,39,54,48,"=""0""",1,26,"=""0""",71,1,3,–,–,"=""040024801923""",Telesis Preparatory Academy,79218,"Telesis Center for Learning, Inc.",21,Math
Arizona,Tempe Union High School District,"=""0408340""",MARICOPA COUNTY,"=""04013""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0409""",Yes participating without using any Provision or the CEO,3-High,1550,16,749,801,66,30,1051,197,168,14,24,78.00,19.87,"=""040834000795""",Tempe High School,4287,Tempe Union High School District,18,English Language Arts
Arizona,Tempe Union High School District,"=""0408340""",MARICOPA COUNTY,"=""04013""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0409""",Yes participating without using any Provision or the CEO,3-High,1550,16,749,801,66,30,1051,197,168,14,24,78.00,19.87,"=""040834000795""",Tempe High School,4287,Tempe Union High School District,18,Math
Arizona,Tempe Preparatory Academy,"=""0400070""",MARICOPA COUNTY,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",No,3-High,226,–,116,110,3,18,31,8,152,2,12,–,–,"=""040007000831""",Tempe Preparatory Academy,4361,Tempe Preparatory Academy,81,English Language Arts
Arizona,Tempe Preparatory Academy,"=""0400070""",MARICOPA COUNTY,"=""04013""",1-Yes,6-Not a Title I school,"=""0409""",No,3-High,226,–,116,110,3,18,31,8,152,2,12,–,–,"=""040007000831""",Tempe Preparatory Academy,4361,Tempe Preparatory Academy,74,Math
Arizona,Thatcher Unified District,"=""0408410""",GRAHAM COUNTY,"=""04009""",2-No,2-Title I targeted assistance school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,544,200,245,299,7,5,118,3,396,"=""0""",15,24.00,22.67,"=""040841000797""",Thatcher Elementary School,4219,Thatcher Unified District,51,English Language Arts
Arizona,Thatcher Unified District,"=""0408410""",GRAHAM COUNTY,"=""04009""",2-No,2-Title I targeted assistance school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,544,200,245,299,7,5,118,3,396,"=""0""",15,24.00,22.67,"=""040841000797""",Thatcher Elementary School,4219,Thatcher Unified District,44,Math
Arizona,Thatcher Unified District,"=""0408410""",GRAHAM COUNTY,"=""04009""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,3-High,456,96,227,229,3,"=""0""",93,1,354,1,4,29.50,15.46,"=""040841001110""",Thatcher High School,4219,Thatcher Unified District,36,English Language Arts
Arizona,Thatcher Unified District,"=""0408410""",GRAHAM COUNTY,"=""04009""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,3-High,456,96,227,229,3,"=""0""",93,1,354,1,4,29.50,15.46,"=""040841001110""",Thatcher High School,4219,Thatcher Unified District,35,Math
Arizona,Thatcher Unified District,"=""0408410""",GRAHAM COUNTY,"=""04009""",2-No,4-Title I schoolwide eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,2-Middle,261,100,142,119,1,3,63,1,188,"=""0""",5,13.75,18.98,"=""040841000798""",Thatcher Middle School,4219,Thatcher Unified District,38,English Language Arts
Arizona,Thatcher Unified District,"=""0408410""",GRAHAM COUNTY,"=""04009""",2-No,4-Title I schoolwide eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,2-Middle,261,100,142,119,1,3,63,1,188,"=""0""",5,13.75,18.98,"=""040841000798""",Thatcher Middle School,4219,Thatcher Unified District,44,Math
Arizona,The Odyssey Preparatory Academy  Inc.,"=""0400800""",MARICOPA COUNTY,"=""04013""",1-Yes,6-Not a Title I school,"=""0403""",No,1-Primary,730,–,364,366,11,16,204,34,434,9,22,–,–,"=""040080003211""",The Odyssey Preparatory Academy,90287,"The Odyssey Preparatory Academy, Inc.",46,English Language Arts
Arizona,The Odyssey Preparatory Academy  Inc.,"=""0400800""",MARICOPA COUNTY,"=""04013""",1-Yes,6-Not a Title I school,"=""0403""",No,1-Primary,730,–,364,366,11,16,204,34,434,9,22,–,–,"=""040080003211""",The Odyssey Preparatory Academy,90287,"The Odyssey Preparatory Academy, Inc.",50,Math
Arizona,The Odyssey Preparatory Academy  Inc.,"=""0400800""",MARICOPA COUNTY,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",No,1-Primary,692,–,354,338,3,36,154,26,445,4,24,–,–,"=""040080003288""",The Odyssey Preparatory Academy Goodyear,90287,"The Odyssey Preparatory Academy, Inc.",57,English Language Arts
Arizona,The Odyssey Preparatory Academy  Inc.,"=""0400800""",MARICOPA COUNTY,"=""04013""",1-Yes,6-Not a Title I school,"=""0408""",No,1-Primary,692,–,354,338,3,36,154,26,445,4,24,–,–,"=""040080003288""",The Odyssey Preparatory Academy Goodyear,90287,"The Odyssey Preparatory Academy, Inc.",54,Math
Arizona,The Paideia Academies  Inc,"=""0400863""",MARICOPA COUNTY,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,544,403,271,273,5,2,341,130,46,3,17,–,–,"=""040086303355""",The Paideia Academy of South Phoenix,91250,"The Paideia Academies, Inc",20,English Language Arts
Arizona,The Paideia Academies  Inc,"=""0400863""",MARICOPA COUNTY,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,544,403,271,273,5,2,341,130,46,3,17,–,–,"=""040086303355""",The Paideia Academy of South Phoenix,91250,"The Paideia Academies, Inc",18,Math
Arizona,PEAK School Inc.  The,"=""0400350""",COCONINO COUNTY,"=""04005""",1-Yes,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,167,134,77,90,50,"=""0""",72,2,37,"=""0""",6,–,–,"=""040035002286""",The Peak School,79866,"PEAK School Inc., The",17,English Language Arts
Arizona,PEAK School Inc.  The,"=""0400350""",COCONINO COUNTY,"=""04005""",1-Yes,5-Title I schoolwide school,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,167,134,77,90,50,"=""0""",72,2,37,"=""0""",6,–,–,"=""040035002286""",The Peak School,79866,"PEAK School Inc., The",19,Math
Arizona,Phoenix Elementary District,"=""0406300""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,621,603,316,305,9,5,554,37,7,4,5,32.48,19.12,"=""040630000521""",Thomas A Edison School,4256,Phoenix Elementary District,13,English Language Arts
Arizona,Phoenix Elementary District,"=""0406300""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,621,603,316,305,9,5,554,37,7,4,5,32.48,19.12,"=""040630000521""",Thomas A Edison School,4256,Phoenix Elementary District,23,Math
Arizona,Flagstaff Unified District,"=""0402860""",COCONINO COUNTY,"=""04005""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,637,200,335,302,110,6,125,6,365,"=""0""",25,32.50,19.60,"=""040286001363""",Thomas M Knoles Elementary School,4192,Flagstaff Unified District,41,English Language Arts
Arizona,Flagstaff Unified District,"=""0402860""",COCONINO COUNTY,"=""04005""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,1-Primary,637,200,335,302,110,6,125,6,365,"=""0""",25,32.50,19.60,"=""040286001363""",Thomas M Knoles Elementary School,4192,Flagstaff Unified District,41,Math
Arizona,Dysart Unified District,"=""0402690""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,979,788,493,486,4,3,660,87,197,1,27,46.90,20.87,"=""040269002402""",Thompson Ranch Elementary,4243,Dysart Unified District,17,English Language Arts
Arizona,Dysart Unified District,"=""0402690""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,979,788,493,486,4,3,660,87,197,1,27,46.90,20.87,"=""040269002402""",Thompson Ranch Elementary,4243,Dysart Unified District,17,Math
Arizona,Glendale Union High School District,"=""0403450""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes participating without using any Provision or the CEO,3-High,1507,719,800,707,52,41,504,107,801,"=""0""",2,63.80,23.62,"=""040345000282""",Thunderbird High School,4285,Glendale Union High School District,31,English Language Arts
Arizona,Glendale Union High School District,"=""0403450""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes participating without using any Provision or the CEO,3-High,1507,719,800,707,52,41,504,107,801,"=""0""",2,63.80,23.62,"=""040345000282""",Thunderbird High School,4285,Glendale Union High School District,34,Math
Arizona,Lake Havasu Unified District,"=""0404280""",MOHAVE COUNTY,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,2-Middle,861,446,402,459,11,12,204,11,611,3,9,41.80,20.60,"=""040428000338""",Thunderbolt Middle School,4368,Lake Havasu Unified District,38,English Language Arts
Arizona,Lake Havasu Unified District,"=""0404280""",MOHAVE COUNTY,"=""04015""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,2-Middle,861,446,402,459,11,12,204,11,611,3,9,41.80,20.60,"=""040428000338""",Thunderbolt Middle School,4368,Lake Havasu Unified District,43,Math
Arizona,Tucson International Academy  Inc.,"=""0400373""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,4-Other,98,60,52,46,4,"=""0""",55,10,26,"=""0""",3,–,–,"=""040037302936""",TIA East,79979,"Tucson International Academy, Inc.",33,English Language Arts
Arizona,Tucson International Academy  Inc.,"=""0400373""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,4-Other,98,60,52,46,4,"=""0""",55,10,26,"=""0""",3,–,–,"=""040037302936""",TIA East,79979,"Tucson International Academy, Inc.",24,Math
Arizona,Tucson International Academy  Inc.,"=""0400373""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,4-Other,136,77,78,58,5,"=""0""",116,2,12,"=""0""",1,–,–,"=""040037302889""",TIA West,79979,"Tucson International Academy, Inc.",18,English Language Arts
Arizona,Tucson International Academy  Inc.,"=""0400373""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,4-Other,136,77,78,58,5,"=""0""",116,2,12,"=""0""",1,–,–,"=""040037302889""",TIA West,79979,"Tucson International Academy, Inc.",10,Math
